'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:00.842',-0.084,-0.092,-0.113,-0.057,-0.062,-0.095
'0:00.844',-0.068,-0.099,-0.116,-0.049,-0.056,-0.096
'0:00.846',-0.057,-0.092,-0.102,-0.044,-0.047,-0.084
'0:00.848',-0.053,-0.073,-0.074,-0.043,-0.040,-0.062
'0:00.850',-0.052,-0.055,-0.043,-0.045,-0.034,-0.047
'0:00.852',-0.033,-0.045,-0.026,-0.045,-0.030,-0.043
'0:00.854',-0.026,-0.045,-0.022,-0.045,-0.029,-0.046
'0:00.856',-0.034,-0.049,-0.020,-0.040,-0.034,-0.052
'0:00.858',-0.038,-0.056,-0.023,-0.029,-0.037,-0.059
'0:00.860',-0.011,-0.063,-0.037,-0.014,-0.035,-0.064
'0:00.862',-0.021,-0.066,-0.057,-0.005,-0.032,-0.066
'0:00.864',-0.030,-0.064,-0.063,-0.012,-0.032,-0.062
'0:00.866',-0.034,-0.058,-0.052,-0.030,-0.034,-0.054
'0:00.868',-0.031,-0.050,-0.038,-0.046,-0.033,-0.044
'0:00.870',-0.025,-0.041,-0.028,-0.052,-0.034,-0.036
'0:00.872',-0.028,-0.034,-0.021,-0.055,-0.039,-0.034
'0:00.874',-0.056,-0.040,-0.015,-0.054,-0.051,-0.049
'0:00.876',-0.059,-0.062,-0.017,-0.043,-0.056,-0.077
'0:00.878',-0.060,-0.090,-0.041,-0.021,-0.045,-0.098
'0:00.880',-0.057,-0.102,-0.080,0.004,-0.019,-0.100
'0:00.882',-0.068,-0.096,-0.110,0.018,-0.001,-0.087
'0:00.884',-0.065,-0.082,-0.107,0.012,-0.007,-0.077
'0:00.886',-0.089,-0.073,-0.086,-0.004,-0.026,-0.072
'0:00.888',-0.089,-0.069,-0.072,-0.019,-0.039,-0.070
'0:00.890',-0.089,-0.066,-0.071,-0.020,-0.037,-0.066
'0:00.892',-0.087,-0.060,-0.073,-0.011,-0.027,-0.060
'0:00.894',-0.076,-0.054,-0.071,-0.009,-0.020,-0.052
'0:00.896',-0.060,-0.050,-0.068,-0.021,-0.025,-0.049
'0:00.898',-0.048,-0.051,-0.064,-0.041,-0.035,-0.051
'0:00.900',-0.026,-0.053,-0.059,-0.057,-0.037,-0.054
'0:00.902',-0.034,-0.050,-0.043,-0.058,-0.028,-0.047
'0:00.904',-0.043,-0.036,-0.019,-0.044,-0.012,-0.028
'0:00.906',-0.025,-0.018,-0.005,-0.023,0.003,-0.010
'0:00.908',-0.025,-0.004,-0.011,-0.005,0.014,-0.001
'0:00.910',-0.018,-0.002,-0.026,0.005,0.019,-0.001
'0:00.912',-0.025,-0.002,-0.029,0.005,0.020,-0.001
'0:00.914',-0.021,-0.003,-0.023,0.004,0.016,-0.005
'0:00.916',-0.021,-0.008,-0.016,0.011,0.012,-0.013
'0:00.918',-0.023,-0.016,-0.019,0.012,0.011,-0.020
'0:00.920',-0.033,-0.024,-0.028,0.000,0.006,-0.025
'0:00.922',-0.033,-0.026,-0.029,-0.020,-0.005,-0.025
'0:00.924',-0.024,-0.026,-0.022,-0.029,-0.017,-0.025
'0:00.926',-0.018,-0.023,-0.013,-0.024,-0.022,-0.021
'0:00.928',-0.033,-0.018,-0.011,-0.016,-0.015,-0.015
'0:00.930',-0.044,-0.011,-0.017,-0.011,-0.001,-0.008
'0:00.932',-0.040,-0.009,-0.028,-0.004,0.006,-0.011
'0:00.934',-0.054,-0.019,-0.037,-0.004,-0.003,-0.028
'0:00.936',-0.051,-0.036,-0.043,-0.020,-0.024,-0.045
'0:00.938',-0.084,-0.050,-0.053,-0.048,-0.042,-0.054
'0:00.940',-0.090,-0.056,-0.074,-0.070,-0.047,-0.057
'0:00.942',-0.106,-0.062,-0.096,-0.072,-0.043,-0.067
'0:00.944',-0.127,-0.073,-0.108,-0.063,-0.044,-0.081
'0:00.946',-0.110,-0.083,-0.116,-0.054,-0.050,-0.090
'0:00.948',-0.111,-0.087,-0.123,-0.047,-0.049,-0.087
'0:00.950',-0.105,-0.082,-0.119,-0.041,-0.040,-0.076
'0:00.952',-0.136,-0.075,-0.101,-0.046,-0.035,-0.071
'0:00.954',-0.140,-0.075,-0.087,-0.063,-0.046,-0.080
'0:00.956',-0.108,-0.084,-0.094,-0.081,-0.063,-0.092
'0:00.958',-0.095,-0.095,-0.112,-0.089,-0.076,-0.098
'0:00.960',-0.095,-0.097,-0.115,-0.085,-0.076,-0.093
'0:00.962',-0.083,-0.088,-0.094,-0.081,-0.073,-0.080
'0:00.964',-0.068,-0.075,-0.070,-0.083,-0.075,-0.069
'0:00.966',-0.077,-0.066,-0.057,-0.089,-0.077,-0.063
'0:00.968',-0.074,-0.062,-0.052,-0.092,-0.077,-0.064
'0:00.970',-0.068,-0.064,-0.047,-0.091,-0.076,-0.065
'0:00.972',-0.052,-0.064,-0.042,-0.094,-0.073,-0.062
'0:00.974',-0.040,-0.060,-0.039,-0.099,-0.071,-0.060
'0:00.976',-0.047,-0.060,-0.040,-0.096,-0.066,-0.063
'0:00.978',-0.044,-0.066,-0.041,-0.081,-0.060,-0.069
'0:00.980',-0.032,-0.072,-0.039,-0.064,-0.055,-0.072
'0:00.982',-0.020,-0.069,-0.029,-0.067,-0.058,-0.062
'0:00.984',-0.006,-0.054,-0.011,-0.102,-0.080,-0.044
'0:00.986',-0.031,-0.037,0.006,-0.150,-0.119,-0.034
'0:00.988',-0.020,-0.035,0.014,-0.191,-0.158,-0.039
'0:00.990',-0.015,-0.043,0.010,-0.210,-0.172,-0.047
'0:00.992',-0.020,-0.041,0.002,-0.200,-0.143,-0.036
'0:00.994',-0.035,-0.021,-0.005,-0.161,-0.077,-0.010
'0:00.996',-0.058,-0.003,-0.018,-0.098,0.002,-0.001
'0:00.998',-0.083,-0.011,-0.047,-0.028,0.060,-0.023
'0:01.000',-0.091,-0.041,-0.084,0.024,0.082,-0.061
'0:01.002',-0.078,-0.075,-0.112,0.041,0.071,-0.087
'0:01.004',-0.096,-0.094,-0.116,0.026,0.037,-0.096
'0:01.006',-0.107,-0.098,-0.096,-0.010,-0.006,-0.095
'0:01.008',-0.120,-0.096,-0.076,-0.043,-0.048,-0.093
'0:01.010',-0.159,-0.097,-0.081,-0.060,-0.074,-0.098
'0:01.012',-0.119,-0.103,-0.108,-0.062,-0.077,-0.105
'0:01.014',-0.090,-0.107,-0.129,-0.054,-0.061,-0.105
'0:01.016',-0.083,-0.099,-0.122,-0.048,-0.040,-0.090
'0:01.018',-0.055,-0.079,-0.088,-0.050,-0.027,-0.070
'0:01.020',-0.064,-0.061,-0.052,-0.057,-0.025,-0.057
'0:01.022',-0.055,-0.051,-0.031,-0.066,-0.031,-0.047
'0:01.024',-0.047,-0.043,-0.017,-0.075,-0.038,-0.038
'0:01.026',-0.038,-0.033,-0.006,-0.078,-0.042,-0.028
'0:01.028',-0.023,-0.028,0.001,-0.067,-0.040,-0.029
'0:01.030',0.006,-0.031,-0.006,-0.051,-0.032,-0.034
'0:01.032',-0.004,-0.037,-0.014,-0.034,-0.026,-0.040
'0:01.034',-0.024,-0.041,-0.011,-0.020,-0.022,-0.042
'0:01.036',-0.029,-0.040,-0.002,-0.016,-0.020,-0.039
'0:01.038',-0.019,-0.034,-0.005,-0.026,-0.020,-0.031
'0:01.040',-0.022,-0.028,-0.019,-0.036,-0.022,-0.026
'0:01.042',-0.060,-0.028,-0.025,-0.033,-0.029,-0.029
'0:01.044',-0.060,-0.033,-0.027,-0.026,-0.033,-0.037
'0:01.046',-0.055,-0.041,-0.037,-0.025,-0.035,-0.046
'0:01.048',-0.057,-0.047,-0.058,-0.027,-0.030,-0.049
'0:01.050',-0.049,-0.047,-0.072,-0.022,-0.019,-0.046
'0:01.052',-0.060,-0.043,-0.065,-0.008,-0.010,-0.041
'0:01.054',-0.059,-0.041,-0.046,0.006,-0.006,-0.042
'0:01.056',-0.078,-0.048,-0.032,0.012,-0.010,-0.051
'0:01.058',-0.083,-0.059,-0.036,0.012,-0.012,-0.060
'0:01.060',-0.083,-0.062,-0.060,0.008,-0.010,-0.059
'0:01.062',-0.068,-0.054,-0.085,-0.002,-0.002,-0.046
'0:01.064',-0.060,-0.038,-0.089,-0.007,0.007,-0.033
'0:01.066',-0.060,-0.028,-0.077,-0.002,0.014,-0.029
'0:01.068',-0.049,-0.031,-0.063,0.008,0.015,-0.036
'0:01.070',-0.032,-0.040,-0.051,0.017,0.012,-0.039
'0:01.072',-0.052,-0.037,-0.029,0.016,0.012,-0.029
'0:01.074',-0.031,-0.020,-0.001,0.004,0.016,-0.009
'0:01.076',-0.010,0.001,0.015,-0.007,0.020,0.006
'0:01.078',-0.007,0.010,0.011,-0.002,0.022,0.007
'0:01.080',-0.001,0.004,-0.001,0.009,0.021,0.001
'0:01.082',0.015,-0.001,-0.006,0.011,0.019,-0.002
'0:01.084',0.021,0.001,0.001,0.008,0.020,0.003
'0:01.086',0.011,0.005,0.014,0.009,0.024,0.007
'0:01.088',0.013,0.008,0.024,0.018,0.029,0.007
'0:01.090',0.005,0.007,0.022,0.030,0.035,0.005
'0:01.092',0.005,0.006,0.017,0.038,0.037,0.006
'0:01.094',0.025,0.010,0.019,0.034,0.037,0.014
'0:01.096',0.011,0.018,0.026,0.022,0.031,0.022
'0:01.098',0.011,0.024,0.027,0.012,0.021,0.023
'0:01.100',0.002,0.020,0.021,0.018,0.022,0.013
'0:01.102',-0.015,0.007,0.009,0.033,0.036,0.000
'0:01.104',-0.001,-0.004,-0.006,0.041,0.048,-0.008
'0:01.106',-0.005,-0.010,-0.017,0.039,0.050,-0.008
'0:01.108',-0.007,-0.008,-0.019,0.037,0.045,-0.003
'0:01.110',-0.010,0.001,-0.011,0.041,0.045,0.005
'0:01.112',-0.013,0.010,-0.004,0.048,0.047,0.012
'0:01.114',-0.006,0.014,0.000,0.049,0.047,0.013
'0:01.116',0.001,0.008,0.002,0.043,0.045,0.006
'0:01.118',-0.005,-0.003,0.006,0.040,0.043,-0.008
'0:01.120',0.017,-0.014,0.013,0.047,0.048,-0.020
'0:01.122',0.001,-0.020,0.017,0.056,0.053,-0.023
'0:01.124',-0.012,-0.021,0.014,0.054,0.054,-0.021
'0:01.126',-0.014,-0.021,0.001,0.049,0.057,-0.018
'0:01.128',0.006,-0.018,-0.020,0.052,0.066,-0.013
'0:01.130',0.002,-0.011,-0.033,0.060,0.080,-0.006
'0:01.132',0.011,-0.001,-0.023,0.066,0.087,0.003
'0:01.134',0.010,0.004,0.002,0.066,0.082,0.003
'0:01.136',-0.010,0.000,0.027,0.063,0.074,-0.003
'0:01.138',0.001,-0.007,0.032,0.063,0.075,-0.009
'0:01.140',0.006,-0.010,0.019,0.067,0.085,-0.007
'0:01.142',0.017,-0.005,0.005,0.074,0.088,-0.001
'0:01.144',0.049,0.003,0.005,0.071,0.080,0.008
'0:01.146',0.058,0.013,0.021,0.054,0.068,0.018
'0:01.148',0.051,0.025,0.045,0.028,0.058,0.028
'0:01.150',0.044,0.033,0.063,0.012,0.052,0.034
'0:01.152',0.049,0.033,0.071,0.016,0.056,0.031
'0:01.154',0.055,0.028,0.070,0.037,0.067,0.025
'0:01.156',0.053,0.024,0.066,0.053,0.073,0.021
'0:01.158',0.054,0.022,0.059,0.047,0.065,0.023
'0:01.160',0.042,0.022,0.045,0.024,0.052,0.022
'0:01.162',0.036,0.018,0.027,0.014,0.048,0.016
'0:01.164',0.025,0.012,0.017,0.024,0.055,0.010
'0:01.166',0.033,0.012,0.015,0.041,0.066,0.010
'0:01.168',0.013,0.016,0.017,0.053,0.072,0.013
'0:01.170',0.017,0.014,0.019,0.059,0.077,0.012
'0:01.172',0.014,0.009,0.020,0.060,0.078,0.007
'0:01.174',-0.021,0.001,0.020,0.054,0.071,-0.001
'0:01.176',0.005,-0.006,0.013,0.044,0.056,-0.011
'0:01.178',0.026,-0.014,-0.001,0.037,0.042,-0.020
'0:01.180',-0.022,-0.022,-0.012,0.035,0.033,-0.025
'0:01.182',0.000,-0.027,-0.013,0.031,0.027,-0.027
'0:01.184',0.029,-0.025,-0.015,0.027,0.025,-0.020
'0:01.186',0.026,-0.014,-0.012,0.023,0.027,-0.006
'0:01.188',0.029,0.003,0.014,0.023,0.036,0.011
'0:01.190',0.024,0.016,0.051,0.026,0.045,0.021
'0:01.192',0.023,0.023,0.064,0.027,0.048,0.027
'0:01.194',0.064,0.031,0.054,0.019,0.042,0.034
'0:01.196',0.051,0.036,0.042,0.007,0.033,0.037
'0:01.198',0.046,0.034,0.041,0.002,0.030,0.029
'0:01.200',0.065,0.025,0.048,0.008,0.030,0.020
'0:01.202',0.053,0.016,0.048,0.018,0.028,0.014
'0:01.204',0.026,0.011,0.038,0.027,0.028,0.011
'0:01.206',0.037,0.011,0.023,0.035,0.031,0.010
'0:01.208',0.039,0.010,0.018,0.040,0.035,0.010
'0:01.210',0.044,0.012,0.028,0.039,0.036,0.016
'0:01.212',0.013,0.018,0.041,0.033,0.032,0.020
'0:01.214',0.006,0.016,0.041,0.026,0.024,0.009
'0:01.216',-0.001,-0.001,0.020,0.026,0.012,-0.016
'0:01.218',0.003,-0.025,-0.007,0.033,0.007,-0.037
'0:01.220',0.004,-0.041,-0.023,0.043,0.005,-0.044
'0:01.222',-0.005,-0.044,-0.023,0.047,0.006,-0.041
'0:01.224',-0.013,-0.040,-0.018,0.045,0.005,-0.039
'0:01.226',-0.026,-0.037,-0.017,0.041,0.007,-0.039
'0:01.228',-0.041,-0.038,-0.024,0.041,0.015,-0.039
'0:01.230',-0.032,-0.041,-0.031,0.047,0.025,-0.039
'0:01.232',-0.029,-0.041,-0.036,0.056,0.032,-0.038
'0:01.234',-0.019,-0.040,-0.037,0.073,0.039,-0.041
'0:01.236',-0.031,-0.042,-0.036,0.098,0.048,-0.047
'0:01.238',-0.020,-0.047,-0.037,0.111,0.056,-0.049
'0:01.240',0.020,-0.044,-0.033,0.078,0.045,-0.037
'0:01.242',0.023,-0.028,-0.012,0.002,0.007,-0.015
'0:01.244',0.031,-0.005,0.024,-0.069,-0.038,0.006
'0:01.246',0.051,0.015,0.056,-0.098,-0.059,0.023
'0:01.248',0.060,0.035,0.073,-0.086,-0.031,0.047
'0:01.250',0.055,0.067,0.081,-0.046,0.037,0.082
'0:01.252',0.056,0.100,0.081,0.018,0.124,0.110
'0:01.254',0.057,0.112,0.066,0.094,0.200,0.108
'0:01.256',0.057,0.098,0.040,0.156,0.244,0.085
'0:01.258',0.049,0.071,0.018,0.180,0.250,0.059
'0:01.260',0.037,0.050,0.009,0.166,0.223,0.042
'0:01.262',0.046,0.037,0.012,0.129,0.174,0.031
'0:01.264',0.047,0.026,0.026,0.087,0.124,0.023
'0:01.266',0.041,0.020,0.044,0.051,0.089,0.021
'0:01.268',0.049,0.024,0.057,0.027,0.076,0.030
'0:01.270',0.071,0.037,0.070,0.014,0.074,0.042
'0:01.272',0.057,0.046,0.082,0.012,0.071,0.045
'0:01.274',0.053,0.041,0.085,0.018,0.067,0.035
'0:01.276',0.026,0.026,0.068,0.030,0.070,0.020
'0:01.278',0.025,0.014,0.030,0.043,0.080,0.012
'0:01.280',0.031,0.011,-0.011,0.048,0.087,0.007
'0:01.282',0.017,0.010,-0.033,0.051,0.087,0.005
'0:01.284',0.008,0.006,-0.028,0.055,0.087,0.006
'0:01.286',0.004,0.005,-0.012,0.054,0.092,0.010
'0:01.288',-0.005,0.011,0.001,0.041,0.094,0.019
'0:01.290',-0.007,0.024,0.012,0.021,0.089,0.027
'0:01.292',-0.002,0.033,0.023,0.013,0.085,0.030
'0:01.294',0.005,0.029,0.024,0.031,0.087,0.023
'0:01.296',0.020,0.015,0.012,0.056,0.089,0.011
'0:01.298',0.034,0.003,-0.002,0.062,0.077,0.003
'0:01.300',0.023,0.003,-0.006,0.033,0.055,0.005
'0:01.302',0.020,0.010,0.005,-0.018,0.034,0.012
'0:01.304',0.005,0.014,0.022,-0.066,0.016,0.010
'0:01.306',-0.019,0.003,0.022,-0.094,-0.006,-0.009
'0:01.308',-0.026,-0.022,-0.001,-0.110,-0.035,-0.038
'0:01.310',-0.030,-0.054,-0.033,-0.123,-0.066,-0.067
'0:01.312',-0.049,-0.080,-0.052,-0.130,-0.091,-0.090
'0:01.314',-0.077,-0.101,-0.061,-0.115,-0.105,-0.111
'0:01.316',-0.087,-0.121,-0.075,-0.085,-0.112,-0.131
'0:01.318',-0.116,-0.141,-0.105,-0.058,-0.117,-0.150
'0:01.320',-0.148,-0.159,-0.139,-0.033,-0.116,-0.165
'0:01.322',-0.141,-0.167,-0.163,0.013,-0.092,-0.167
'0:01.324',-0.115,-0.160,-0.174,0.096,-0.032,-0.147
'0:01.326',-0.077,-0.124,-0.164,0.198,0.060,-0.095
'0:01.328',-0.049,-0.058,-0.126,0.290,0.165,-0.016
'0:01.330',-0.007,0.028,-0.062,0.355,0.264,0.073
'0:01.332',0.012,0.115,0.014,0.391,0.349,0.159
'0:01.334',0.096,0.199,0.082,0.415,0.422,0.236
'0:01.336',0.154,0.270,0.134,0.431,0.482,0.298
'0:01.338',0.198,0.321,0.175,0.433,0.515,0.336
'0:01.340',0.232,0.344,0.219,0.409,0.514,0.350
'0:01.342',0.241,0.343,0.255,0.367,0.488,0.341
'0:01.344',0.273,0.330,0.263,0.321,0.452,0.326
'0:01.346',0.258,0.316,0.249,0.273,0.416,0.313
'0:01.348',0.254,0.308,0.235,0.222,0.381,0.304
'0:01.350',0.245,0.300,0.232,0.170,0.351,0.292
'0:01.352',0.243,0.285,0.230,0.123,0.322,0.271
'0:01.354',0.242,0.260,0.225,0.080,0.283,0.247
'0:01.356',0.194,0.235,0.220,0.042,0.233,0.224
'0:01.358',0.174,0.212,0.212,0.011,0.186,0.201
'0:01.360',0.178,0.188,0.196,-0.004,0.148,0.173
'0:01.362',0.178,0.157,0.172,-0.008,0.119,0.141
'0:01.364',0.165,0.127,0.153,-0.011,0.094,0.116
'0:01.366',0.132,0.107,0.147,-0.018,0.072,0.101
'0:01.368',0.124,0.097,0.142,-0.016,0.063,0.095
'0:01.370',0.086,0.091,0.123,-0.005,0.065,0.088
'0:01.372',0.065,0.083,0.093,0.009,0.065,0.078
'0:01.374',0.050,0.072,0.059,0.016,0.057,0.066
'0:01.376',0.034,0.058,0.028,0.011,0.043,0.050
'0:01.378',0.034,0.041,0.008,0.000,0.025,0.033
'0:01.380',0.016,0.025,0.004,-0.011,0.010,0.020
'0:01.382',-0.022,0.014,0.006,-0.018,-0.003,0.010
'0:01.384',-0.025,0.006,0.006,-0.022,-0.012,-0.003
'0:01.386',-0.049,-0.011,-0.007,-0.026,-0.020,-0.022
'0:01.388',-0.052,-0.031,-0.030,-0.030,-0.021,-0.039
'0:01.390',-0.043,-0.047,-0.057,-0.027,-0.016,-0.050
'0:01.392',-0.048,-0.055,-0.073,-0.021,-0.011,-0.055
'0:01.394',-0.042,-0.056,-0.072,-0.014,-0.013,-0.056
'0:01.396',-0.045,-0.057,-0.059,-0.010,-0.020,-0.056
'0:01.398',-0.062,-0.058,-0.041,-0.009,-0.029,-0.057
'0:01.400',-0.060,-0.056,-0.029,-0.004,-0.037,-0.056
'0:01.402',-0.046,-0.050,-0.030,-0.005,-0.041,-0.047
'0:01.404',-0.023,-0.037,-0.041,-0.014,-0.041,-0.029
'0:01.406',-0.002,-0.020,-0.040,-0.021,-0.041,-0.011
'0:01.408',0.010,-0.003,-0.015,-0.020,-0.041,0.003
'0:01.410',0.010,0.007,0.017,-0.024,-0.047,0.009
'0:01.412',0.016,0.011,0.038,-0.039,-0.056,0.011
'0:01.414',0.022,0.011,0.045,-0.057,-0.060,0.010
'0:01.416',0.022,0.009,0.043,-0.067,-0.065,0.007
'0:01.418',0.025,0.007,0.041,-0.069,-0.074,0.004
'0:01.420',0.034,0.003,0.037,-0.066,-0.082,0.000
'0:01.422',0.029,-0.003,0.026,-0.060,-0.083,-0.006
'0:01.424',0.028,-0.008,0.016,-0.056,-0.075,-0.008
'0:01.426',0.034,-0.007,0.015,-0.051,-0.065,-0.005
'0:01.428',0.011,-0.003,0.028,-0.046,-0.060,-0.001
'0:01.430',0.016,-0.001,0.040,-0.045,-0.061,-0.003
'0:01.432',0.040,-0.004,0.040,-0.051,-0.067,-0.008
'0:01.434',0.035,-0.006,0.037,-0.063,-0.072,-0.003
'0:01.436',0.021,0.003,0.045,-0.069,-0.076,0.008
'0:01.438',0.029,0.014,0.056,-0.061,-0.072,0.017
'0:01.440',0.040,0.019,0.054,-0.045,-0.061,0.016
'0:01.442',0.036,0.015,0.041,-0.031,-0.052,0.012
'0:01.444',0.026,0.011,0.031,-0.026,-0.048,0.011
'0:01.446',0.018,0.014,0.031,-0.027,-0.049,0.018
'0:01.448',0.049,0.023,0.033,-0.034,-0.051,0.027
'0:01.450',0.049,0.030,0.039,-0.042,-0.056,0.032
'0:01.452',0.030,0.031,0.052,-0.049,-0.063,0.029
'0:01.454',0.022,0.027,0.067,-0.050,-0.067,0.025
'0:01.456',0.042,0.023,0.072,-0.047,-0.062,0.021
'0:01.458',0.026,0.022,0.065,-0.045,-0.053,0.022
'0:01.460',0.001,0.021,0.051,-0.049,-0.050,0.023
'0:01.462',0.013,0.019,0.028,-0.058,-0.061,0.018
'0:01.464',0.006,0.011,0.005,-0.065,-0.082,0.005
'0:01.466',0.005,0.001,-0.007,-0.069,-0.099,-0.005
'0:01.468',0.004,-0.004,-0.004,-0.068,-0.098,-0.005
'0:01.470',-0.017,-0.002,0.007,-0.068,-0.089,-0.001
'0:01.472',-0.010,-0.003,0.020,-0.073,-0.088,-0.005
'0:01.474',-0.024,-0.011,0.024,-0.079,-0.096,-0.016
'0:01.476',-0.017,-0.021,0.017,-0.076,-0.101,-0.021
'0:01.478',0.004,-0.022,0.011,-0.061,-0.098,-0.018
'0:01.480',0.020,-0.016,0.016,-0.045,-0.091,-0.016
'0:01.482',0.002,-0.015,0.028,-0.035,-0.086,-0.018
'0:01.484',-0.003,-0.018,0.033,-0.036,-0.086,-0.018
'0:01.486',0.028,-0.015,0.026,-0.046,-0.087,-0.010
'0:01.488',0.024,-0.006,0.022,-0.060,-0.088,0.003
'0:01.490',0.045,0.006,0.037,-0.065,-0.083,0.012
'0:01.492',0.049,0.014,0.068,-0.055,-0.069,0.015
'0:01.494',0.052,0.016,0.095,-0.045,-0.055,0.016
'0:01.496',0.050,0.020,0.104,-0.052,-0.056,0.023
'0:01.498',0.060,0.028,0.098,-0.088,-0.082,0.031
'0:01.500',0.070,0.033,0.087,-0.138,-0.127,0.031
'0:01.502',0.091,0.029,0.085,-0.178,-0.168,0.026
'0:01.504',0.088,0.026,0.097,-0.188,-0.175,0.031
'0:01.506',0.066,0.042,0.111,-0.160,-0.132,0.057
'0:01.508',0.042,0.075,0.115,-0.102,-0.051,0.092
'0:01.510',0.025,0.105,0.099,-0.027,0.039,0.111
'0:01.512',0.025,0.109,0.070,0.047,0.106,0.100
'0:01.514',0.013,0.086,0.040,0.101,0.134,0.068
'0:01.516',0.009,0.051,0.021,0.120,0.117,0.032
'0:01.518',-0.007,0.015,0.013,0.100,0.066,-0.002
'0:01.520',-0.053,-0.018,0.009,0.066,0.007,-0.029
'0:01.522',-0.068,-0.041,-0.001,0.046,-0.035,-0.044
'0:01.524',-0.074,-0.047,-0.025,0.043,-0.047,-0.046
'0:01.526',-0.053,-0.044,-0.050,0.047,-0.042,-0.041
'0:01.528',-0.059,-0.037,-0.055,0.045,-0.041,-0.033
'0:01.530',-0.060,-0.027,-0.033,0.027,-0.047,-0.024
'0:01.532',-0.063,-0.016,-0.008,0.012,-0.046,-0.015
'0:01.534',-0.058,-0.011,-0.003,0.021,-0.027,-0.010
'0:01.536',-0.072,-0.014,-0.010,0.044,-0.010,-0.014
'0:01.538',-0.064,-0.019,-0.014,0.059,-0.007,-0.022
'0:01.540',-0.068,-0.026,-0.019,0.058,-0.020,-0.031
'0:01.542',-0.010,-0.033,-0.028,0.047,-0.032,-0.034
'0:01.544',-0.026,-0.029,-0.027,0.036,-0.033,-0.023
'0:01.546',-0.028,-0.011,-0.005,0.032,-0.025,0.000
'0:01.548',-0.008,0.012,0.028,0.039,-0.012,0.020
'0:01.550',0.005,0.026,0.057,0.048,-0.005,0.028
'0:01.552',-0.006,0.029,0.074,0.056,-0.002,0.029
'0:01.554',-0.010,0.029,0.076,0.063,0.001,0.028
'0:01.556',0.016,0.028,0.063,0.069,0.006,0.027
'0:01.558',0.036,0.026,0.047,0.070,0.009,0.025
'0:01.560',0.007,0.022,0.046,0.064,0.007,0.021
'0:01.562',-0.011,0.020,0.052,0.063,0.011,0.020
'0:01.564',-0.004,0.020,0.044,0.075,0.025,0.023
'0:01.566',0.006,0.025,0.026,0.085,0.037,0.031
'0:01.568',-0.004,0.035,0.025,0.076,0.039,0.040
'0:01.570',-0.005,0.044,0.047,0.056,0.031,0.047
'0:01.572',-0.021,0.050,0.075,0.051,0.029,0.050
'0:01.574',-0.040,0.050,0.076,0.069,0.037,0.046
'0:01.576',-0.064,0.038,0.042,0.096,0.044,0.031
'0:01.578',-0.077,0.020,-0.007,0.116,0.041,0.011
'0:01.580',-0.041,0.004,-0.044,0.116,0.034,0.000
'0:01.582',-0.064,0.001,-0.053,0.101,0.031,-0.001
'0:01.584',-0.060,0.003,-0.042,0.087,0.032,0.003
'0:01.586',-0.076,0.006,-0.023,0.085,0.036,0.008
'0:01.588',-0.077,0.011,-0.005,0.090,0.040,0.016
'0:01.590',-0.084,0.020,0.012,0.088,0.036,0.025
'0:01.592',-0.066,0.026,0.023,0.078,0.021,0.028
'0:01.594',-0.065,0.024,0.025,0.069,0.009,0.020
'0:01.596',-0.063,0.014,0.015,0.067,0.002,0.005
'0:01.598',-0.084,-0.003,-0.007,0.067,-0.001,-0.014
'0:01.600',-0.065,-0.020,-0.034,0.063,-0.009,-0.025
'0:01.602',-0.079,-0.025,-0.048,0.054,-0.015,-0.021
'0:01.604',-0.068,-0.014,-0.044,0.051,-0.012,-0.006
'0:01.606',-0.080,0.003,-0.028,0.053,-0.003,0.010
'0:01.608',-0.086,0.016,-0.010,0.058,0.007,0.020
'0:01.610',-0.073,0.022,0.006,0.060,0.015,0.025
'0:01.612',-0.060,0.026,0.016,0.057,0.012,0.028
'0:01.614',-0.040,0.027,0.024,0.046,0.002,0.026
'0:01.616',-0.032,0.022,0.037,0.031,-0.016,0.018
'0:01.618',-0.058,0.012,0.047,0.018,-0.030,0.006
'0:01.620',-0.056,0.000,0.041,0.014,-0.033,-0.006
'0:01.622',-0.055,-0.012,0.017,0.016,-0.032,-0.017
'0:01.624',-0.066,-0.021,-0.008,0.011,-0.037,-0.024
'0:01.626',-0.069,-0.024,-0.017,-0.002,-0.045,-0.022
'0:01.628',-0.106,-0.020,-0.014,-0.014,-0.048,-0.020
'0:01.630',-0.104,-0.020,-0.015,-0.017,-0.049,-0.025
'0:01.632',-0.113,-0.028,-0.029,-0.018,-0.052,-0.038
'0:01.634',-0.126,-0.045,-0.045,-0.018,-0.060,-0.051
'0:01.636',-0.151,-0.059,-0.049,-0.020,-0.072,-0.061
'0:01.638',-0.149,-0.067,-0.051,-0.023,-0.087,-0.069
'0:01.640',-0.141,-0.073,-0.063,-0.029,-0.101,-0.076
'0:01.642',-0.173,-0.079,-0.084,-0.038,-0.110,-0.085
'0:01.644',-0.180,-0.090,-0.099,-0.045,-0.109,-0.093
'0:01.646',-0.189,-0.099,-0.105,-0.042,-0.099,-0.100
'0:01.648',-0.189,-0.105,-0.111,-0.031,-0.087,-0.103
'0:01.650',-0.181,-0.103,-0.114,-0.016,-0.076,-0.105
'0:01.652',-0.192,-0.101,-0.114,-0.004,-0.068,-0.103
'0:01.654',-0.203,-0.101,-0.108,-0.002,-0.066,-0.101
