'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:00.412',0.012,-0.004,0.023,0.041,0.041,0.016
'0:00.413',0.007,-0.026,0.024,0.051,0.052,0.036
'0:00.414',0.009,-0.043,0.025,0.058,0.058,0.051
'0:00.415',0.009,-0.052,0.025,0.060,0.060,0.058
'0:00.416',0.009,-0.054,0.023,0.059,0.056,0.057
'0:00.417',0.002,-0.047,0.021,0.054,0.049,0.047
'0:00.418',-0.005,-0.033,0.018,0.044,0.037,0.031
'0:00.419',-0.004,-0.013,0.015,0.032,0.023,0.011
'0:00.420',-0.007,0.011,0.011,0.019,0.006,-0.013
'0:00.421',-0.012,0.035,0.008,0.005,-0.009,-0.036
'0:00.422',-0.015,0.059,0.006,-0.007,-0.022,-0.057
'0:00.423',-0.019,0.079,0.002,-0.016,-0.033,-0.072
'0:00.424',-0.021,0.093,0.001,-0.024,-0.037,-0.081
'0:00.425',-0.024,0.101,0.000,-0.026,-0.038,-0.082
'0:00.426',-0.031,0.100,0.001,-0.024,-0.035,-0.077
'0:00.427',-0.031,0.093,0.003,-0.017,-0.025,-0.065
'0:00.428',-0.033,0.078,0.006,-0.007,-0.013,-0.046
'0:00.429',-0.042,0.057,0.009,0.005,0.003,-0.024
'0:00.430',-0.048,0.032,0.012,0.019,0.018,0.000
'0:00.431',-0.047,0.008,0.015,0.031,0.034,0.024
'0:00.432',-0.050,-0.019,0.016,0.044,0.047,0.046
'0:00.433',-0.058,-0.040,0.015,0.052,0.056,0.064
'0:00.434',-0.072,-0.056,0.015,0.057,0.062,0.076
'0:00.435',-0.080,-0.066,0.012,0.058,0.063,0.081
'0:00.436',-0.080,-0.068,0.009,0.055,0.059,0.078
'0:00.437',-0.082,-0.063,0.006,0.047,0.051,0.067
'0:00.438',-0.081,-0.050,0.002,0.036,0.039,0.052
'0:00.439',-0.078,-0.031,-0.001,0.024,0.024,0.030
'0:00.440',-0.081,-0.008,-0.005,0.009,0.009,0.007
'0:00.441',-0.089,0.016,-0.008,-0.004,-0.006,-0.017
'0:00.442',-0.094,0.039,-0.011,-0.016,-0.018,-0.038
'0:00.443',-0.095,0.059,-0.012,-0.025,-0.028,-0.054
'0:00.444',-0.095,0.074,-0.012,-0.031,-0.033,-0.065
'0:00.445',-0.094,0.082,-0.012,-0.032,-0.035,-0.067
'0:00.446',-0.097,0.082,-0.011,-0.029,-0.029,-0.061
'0:00.447',-0.096,0.074,-0.009,-0.023,-0.021,-0.049
'0:00.448',-0.094,0.060,-0.007,-0.012,-0.008,-0.031
'0:00.449',-0.094,0.041,-0.005,0.001,0.006,-0.009
'0:00.450',-0.091,0.016,-0.002,0.014,0.022,0.016
'0:00.451',-0.087,-0.010,-0.001,0.029,0.036,0.040
'0:00.452',-0.086,-0.034,0.001,0.041,0.049,0.060
'0:00.453',-0.082,-0.057,0.001,0.050,0.058,0.076
'0:00.454',-0.079,-0.073,0.000,0.056,0.063,0.086
'0:00.455',-0.076,-0.083,-0.001,0.057,0.062,0.089
'0:00.456',-0.077,-0.085,-0.002,0.053,0.058,0.083
'0:00.457',-0.081,-0.079,-0.006,0.046,0.049,0.072
'0:00.458',-0.082,-0.065,-0.010,0.035,0.035,0.055
'0:00.459',-0.080,-0.045,-0.014,0.021,0.020,0.033
'0:00.460',-0.083,-0.021,-0.018,0.006,0.003,0.010
'0:00.461',-0.087,0.004,-0.021,-0.009,-0.014,-0.014
'0:00.462',-0.086,0.029,-0.026,-0.022,-0.028,-0.036
'0:00.463',-0.078,0.049,-0.028,-0.032,-0.039,-0.053
'0:00.464',-0.075,0.064,-0.031,-0.039,-0.045,-0.064
'0:00.465',-0.080,0.071,-0.033,-0.043,-0.047,-0.069
'0:00.466',-0.087,0.071,-0.033,-0.041,-0.044,-0.066
'0:00.467',-0.086,0.063,-0.034,-0.036,-0.036,-0.058
'0:00.468',-0.086,0.046,-0.033,-0.026,-0.023,-0.042
'0:00.469',-0.095,0.025,-0.032,-0.015,-0.009,-0.023
'0:00.470',-0.109,-0.001,-0.031,-0.002,0.006,0.000
'0:00.471',-0.121,-0.028,-0.029,0.012,0.022,0.023
'0:00.472',-0.122,-0.054,-0.028,0.024,0.036,0.045
'0:00.473',-0.116,-0.076,-0.027,0.034,0.046,0.063
'0:00.474',-0.115,-0.092,-0.026,0.043,0.052,0.074
'0:00.475',-0.116,-0.100,-0.026,0.046,0.054,0.079
'0:00.476',-0.121,-0.100,-0.026,0.045,0.051,0.076
'0:00.477',-0.128,-0.093,-0.026,0.040,0.043,0.065
'0:00.478',-0.127,-0.077,-0.026,0.031,0.033,0.047
'0:00.479',-0.126,-0.057,-0.027,0.019,0.017,0.024
'0:00.480',-0.133,-0.032,-0.027,0.005,0.003,-0.001
'0:00.481',-0.138,-0.006,-0.029,-0.009,-0.013,-0.026
'0:00.482',-0.140,0.019,-0.030,-0.021,-0.026,-0.049
'0:00.483',-0.139,0.039,-0.030,-0.032,-0.037,-0.066
'0:00.484',-0.143,0.054,-0.031,-0.038,-0.045,-0.076
'0:00.485',-0.148,0.062,-0.030,-0.041,-0.047,-0.079
'0:00.486',-0.150,0.063,-0.029,-0.040,-0.045,-0.074
'0:00.487',-0.148,0.054,-0.027,-0.033,-0.038,-0.063
'0:00.488',-0.145,0.041,-0.024,-0.023,-0.028,-0.045
'0:00.489',-0.139,0.020,-0.020,-0.011,-0.014,-0.026
'0:00.490',-0.135,-0.004,-0.016,0.004,0.001,-0.006
'0:00.491',-0.134,-0.030,-0.012,0.017,0.017,0.013
'0:00.492',-0.133,-0.054,-0.008,0.030,0.032,0.029
'0:00.493',-0.131,-0.074,-0.006,0.040,0.042,0.044
'0:00.494',-0.134,-0.089,-0.002,0.046,0.050,0.055
'0:00.495',-0.135,-0.096,-0.002,0.047,0.053,0.063
'0:00.496',-0.133,-0.097,-0.002,0.044,0.051,0.066
'0:00.497',-0.131,-0.089,-0.003,0.037,0.045,0.062
'0:00.498',-0.129,-0.075,-0.005,0.026,0.033,0.053
'0:00.499',-0.123,-0.054,-0.007,0.014,0.019,0.037
'0:00.500',-0.127,-0.030,-0.009,-0.001,0.004,0.019
'0:00.501',-0.128,-0.004,-0.011,-0.014,-0.011,-0.002
'0:00.502',-0.123,0.021,-0.012,-0.026,-0.025,-0.021
'0:00.503',-0.120,0.041,-0.012,-0.035,-0.034,-0.036
'0:00.504',-0.118,0.057,-0.014,-0.042,-0.038,-0.045
'0:00.505',-0.120,0.066,-0.013,-0.044,-0.039,-0.047
'0:00.506',-0.118,0.067,-0.012,-0.041,-0.035,-0.042
'0:00.507',-0.110,0.060,-0.009,-0.035,-0.026,-0.033
'0:00.508',-0.111,0.047,-0.006,-0.024,-0.013,-0.017
'0:00.509',-0.116,0.029,-0.001,-0.009,0.002,0.002
'0:00.510',-0.112,0.006,0.004,0.006,0.018,0.023
'0:00.511',-0.108,-0.018,0.008,0.021,0.034,0.046
'0:00.512',-0.106,-0.041,0.012,0.036,0.048,0.066
'0:00.513',-0.102,-0.060,0.016,0.049,0.059,0.084
'0:00.514',-0.101,-0.075,0.019,0.057,0.065,0.096
'0:00.515',-0.098,-0.081,0.019,0.060,0.068,0.102
'0:00.516',-0.098,-0.081,0.019,0.059,0.065,0.100
'0:00.517',-0.102,-0.074,0.017,0.053,0.057,0.091
'0:00.518',-0.097,-0.059,0.016,0.043,0.045,0.074
'0:00.519',-0.091,-0.039,0.013,0.031,0.031,0.052
'0:00.520',-0.096,-0.015,0.010,0.017,0.015,0.028
'0:00.521',-0.097,0.011,0.008,0.003,0.000,0.004
'0:00.522',-0.090,0.037,0.006,-0.009,-0.014,-0.018
'0:00.523',-0.090,0.059,0.004,-0.019,-0.023,-0.036
'0:00.524',-0.095,0.076,0.003,-0.025,-0.028,-0.046
'0:00.525',-0.101,0.085,0.002,-0.026,-0.029,-0.050
'0:00.526',-0.105,0.086,0.002,-0.023,-0.025,-0.046
'0:00.527',-0.096,0.080,0.003,-0.016,-0.016,-0.036
'0:00.528',-0.090,0.066,0.005,-0.005,-0.004,-0.019
'0:00.529',-0.100,0.046,0.007,0.008,0.010,0.001
'0:00.530',-0.105,0.021,0.008,0.023,0.026,0.024
'0:00.531',-0.104,-0.005,0.010,0.037,0.041,0.046
'0:00.532',-0.107,-0.031,0.011,0.051,0.053,0.066
'0:00.533',-0.115,-0.052,0.012,0.060,0.063,0.081
'0:00.534',-0.117,-0.069,0.012,0.068,0.068,0.091
'0:00.535',-0.115,-0.078,0.013,0.071,0.069,0.094
'0:00.536',-0.115,-0.079,0.012,0.070,0.065,0.090
'0:00.537',-0.127,-0.071,0.011,0.065,0.056,0.078
'0:00.538',-0.131,-0.056,0.009,0.056,0.045,0.060
'0:00.539',-0.127,-0.035,0.007,0.045,0.031,0.040
'0:00.540',-0.133,-0.011,0.005,0.032,0.017,0.017
'0:00.541',-0.137,0.016,0.004,0.020,0.003,-0.004
'0:00.542',-0.132,0.042,0.003,0.008,-0.009,-0.021
'0:00.543',-0.126,0.064,0.002,-0.001,-0.017,-0.034
'0:00.544',-0.126,0.080,0.004,-0.006,-0.021,-0.040
'0:00.545',-0.130,0.089,0.005,-0.008,-0.021,-0.040
'0:00.546',-0.135,0.091,0.008,-0.006,-0.016,-0.033
'0:00.547',-0.131,0.084,0.011,0.000,-0.008,-0.022
'0:00.548',-0.130,0.070,0.015,0.010,0.003,-0.006
'0:00.549',-0.130,0.050,0.019,0.022,0.016,0.012
'0:00.550',-0.125,0.026,0.022,0.036,0.031,0.031
'0:00.551',-0.120,0.001,0.025,0.049,0.045,0.048
'0:00.552',-0.120,-0.023,0.029,0.062,0.057,0.065
'0:00.553',-0.118,-0.042,0.031,0.072,0.066,0.076
'0:00.554',-0.115,-0.055,0.032,0.080,0.071,0.083
'0:00.555',-0.113,-0.062,0.033,0.082,0.073,0.086
'0:00.556',-0.108,-0.061,0.031,0.080,0.071,0.084
'0:00.557',-0.104,-0.052,0.029,0.074,0.065,0.077
'0:00.558',-0.102,-0.038,0.026,0.065,0.056,0.066
'0:00.559',-0.104,-0.017,0.024,0.052,0.045,0.050
'0:00.560',-0.104,0.007,0.021,0.041,0.032,0.032
'0:00.561',-0.105,0.031,0.017,0.027,0.020,0.012
'0:00.562',-0.111,0.054,0.014,0.015,0.009,-0.006
'0:00.563',-0.117,0.073,0.011,0.006,0.000,-0.021
'0:00.564',-0.117,0.086,0.010,0.000,-0.005,-0.029
'0:00.565',-0.118,0.093,0.009,-0.001,-0.005,-0.030
'0:00.566',-0.119,0.092,0.011,0.003,0.001,-0.022
'0:00.567',-0.117,0.084,0.014,0.011,0.011,-0.008
'0:00.568',-0.119,0.070,0.018,0.025,0.025,0.012
'0:00.569',-0.129,0.050,0.023,0.040,0.042,0.036
'0:00.570',-0.130,0.027,0.027,0.057,0.059,0.060
'0:00.571',-0.129,0.002,0.031,0.072,0.076,0.084
'0:00.572',-0.129,-0.023,0.033,0.086,0.091,0.104
'0:00.573',-0.131,-0.047,0.031,0.096,0.101,0.119
'0:00.574',-0.133,-0.067,0.027,0.101,0.106,0.127
'0:00.575',-0.130,-0.081,0.022,0.102,0.107,0.127
'0:00.576',-0.128,-0.088,0.014,0.097,0.102,0.121
'0:00.577',-0.130,-0.087,0.006,0.090,0.092,0.108
'0:00.578',-0.135,-0.077,0.000,0.079,0.079,0.088
'0:00.579',-0.130,-0.058,-0.002,0.067,0.063,0.064
'0:00.580',-0.121,-0.031,-0.001,0.054,0.047,0.039
'0:00.581',-0.120,0.000,0.005,0.045,0.031,0.015
'0:00.582',-0.125,0.032,0.012,0.037,0.019,-0.004
'0:00.583',-0.121,0.064,0.024,0.033,0.011,-0.018
'0:00.584',-0.113,0.089,0.034,0.034,0.007,-0.024
'0:00.585',-0.112,0.107,0.045,0.037,0.009,-0.023
'0:00.586',-0.120,0.117,0.056,0.045,0.015,-0.015
'0:00.587',-0.116,0.116,0.064,0.055,0.026,0.000
'0:00.588',-0.111,0.106,0.071,0.068,0.038,0.019
'0:00.589',-0.116,0.089,0.075,0.080,0.053,0.042
'0:00.590',-0.117,0.066,0.077,0.091,0.068,0.066
'0:00.591',-0.114,0.041,0.077,0.102,0.080,0.088
'0:00.592',-0.117,0.015,0.076,0.109,0.091,0.106
'0:00.593',-0.123,-0.006,0.075,0.114,0.098,0.121
'0:00.594',-0.125,-0.023,0.071,0.115,0.100,0.130
'0:00.595',-0.124,-0.033,0.067,0.111,0.097,0.131
'0:00.596',-0.123,-0.036,0.061,0.102,0.090,0.124
'0:00.597',-0.130,-0.032,0.055,0.089,0.078,0.110
'0:00.598',-0.135,-0.022,0.048,0.073,0.062,0.089
'0:00.599',-0.130,-0.006,0.039,0.054,0.044,0.065
'0:00.600',-0.128,0.015,0.031,0.036,0.026,0.038
'0:00.601',-0.128,0.038,0.023,0.018,0.008,0.011
'0:00.602',-0.127,0.060,0.017,0.001,-0.007,-0.015
'0:00.603',-0.127,0.079,0.011,-0.011,-0.019,-0.037
'0:00.604',-0.130,0.093,0.008,-0.019,-0.027,-0.053
'0:00.605',-0.132,0.101,0.008,-0.022,-0.029,-0.061
'0:00.606',-0.130,0.101,0.008,-0.020,-0.025,-0.062
'0:00.607',-0.130,0.094,0.009,-0.014,-0.017,-0.053
'0:00.608',-0.125,0.080,0.011,-0.004,-0.005,-0.038
'0:00.609',-0.128,0.059,0.013,0.009,0.011,-0.014
'0:00.610',-0.126,0.036,0.016,0.021,0.027,0.013
'0:00.611',-0.121,0.011,0.019,0.036,0.042,0.041
'0:00.612',-0.120,-0.012,0.021,0.048,0.057,0.067
'0:00.613',-0.124,-0.031,0.024,0.059,0.068,0.088
'0:00.614',-0.130,-0.045,0.026,0.065,0.076,0.104
'0:00.615',-0.124,-0.052,0.026,0.068,0.078,0.111
'0:00.616',-0.117,-0.051,0.026,0.067,0.076,0.110
'0:00.617',-0.121,-0.044,0.025,0.060,0.068,0.100
'0:00.618',-0.128,-0.030,0.022,0.051,0.056,0.085
'0:00.619',-0.128,-0.011,0.019,0.037,0.041,0.064
'0:00.620',-0.124,0.012,0.015,0.021,0.026,0.041
'0:00.621',-0.130,0.036,0.011,0.007,0.009,0.017
'0:00.622',-0.137,0.059,0.009,-0.007,-0.005,-0.005
'0:00.623',-0.136,0.079,0.006,-0.019,-0.016,-0.023
'0:00.624',-0.130,0.093,0.005,-0.027,-0.023,-0.036
'0:00.625',-0.129,0.101,0.004,-0.029,-0.025,-0.044
'0:00.626',-0.134,0.100,0.004,-0.028,-0.023,-0.044
'0:00.627',-0.133,0.093,0.005,-0.023,-0.015,-0.040
'0:00.628',-0.133,0.078,0.007,-0.012,-0.005,-0.029
'0:00.629',-0.134,0.057,0.009,0.000,0.009,-0.016
'0:00.630',-0.128,0.033,0.012,0.014,0.023,-0.001
'0:00.631',-0.122,0.006,0.015,0.028,0.036,0.015
'0:00.632',-0.120,-0.019,0.016,0.041,0.049,0.032
'0:00.633',-0.119,-0.041,0.017,0.051,0.058,0.049
'0:00.634',-0.120,-0.058,0.019,0.057,0.065,0.065
'0:00.635',-0.120,-0.067,0.017,0.060,0.067,0.078
'0:00.636',-0.112,-0.070,0.016,0.057,0.065,0.086
'0:00.637',-0.111,-0.065,0.013,0.049,0.059,0.087
'0:00.638',-0.112,-0.051,0.011,0.040,0.049,0.081
'0:00.639',-0.107,-0.031,0.008,0.027,0.036,0.067
'0:00.640',-0.104,-0.007,0.006,0.012,0.022,0.047
'0:00.641',-0.102,0.018,0.003,0.000,0.008,0.024
'0:00.642',-0.100,0.045,0.003,-0.012,-0.005,0.001
'0:00.643',-0.100,0.066,0.002,-0.021,-0.015,-0.019
'0:00.644',-0.100,0.082,0.002,-0.026,-0.019,-0.033
'0:00.645',-0.099,0.091,0.002,-0.028,-0.020,-0.041
'0:00.646',-0.099,0.092,0.004,-0.025,-0.016,-0.040
'0:00.647',-0.096,0.085,0.006,-0.019,-0.007,-0.032
'0:00.648',-0.096,0.070,0.009,-0.008,0.006,-0.018
'0:00.649',-0.102,0.050,0.011,0.005,0.020,0.001
'0:00.650',-0.105,0.024,0.015,0.020,0.035,0.022
'0:00.651',-0.105,-0.002,0.016,0.036,0.049,0.044
'0:00.652',-0.107,-0.026,0.018,0.048,0.063,0.063
'0:00.653',-0.109,-0.047,0.020,0.060,0.072,0.077
'0:00.654',-0.108,-0.063,0.021,0.066,0.078,0.085
'0:00.655',-0.111,-0.071,0.021,0.069,0.078,0.086
'0:00.656',-0.117,-0.072,0.020,0.067,0.073,0.081
'0:00.657',-0.124,-0.065,0.019,0.060,0.065,0.071
'0:00.658',-0.125,-0.051,0.016,0.049,0.052,0.057
'0:00.659',-0.118,-0.032,0.015,0.035,0.039,0.040
'0:00.660',-0.120,-0.009,0.012,0.020,0.024,0.023
'0:00.661',-0.129,0.016,0.009,0.006,0.009,0.005
'0:00.662',-0.130,0.040,0.007,-0.008,-0.004,-0.012
'0:00.663',-0.122,0.060,0.006,-0.019,-0.014,-0.026
'0:00.664',-0.117,0.077,0.006,-0.026,-0.020,-0.037
'0:00.665',-0.123,0.085,0.007,-0.029,-0.021,-0.041
'0:00.666',-0.125,0.087,0.008,-0.027,-0.019,-0.038
'0:00.667',-0.120,0.081,0.011,-0.021,-0.011,-0.029
'0:00.668',-0.117,0.067,0.014,-0.012,0.001,-0.014
'0:00.669',-0.117,0.047,0.017,0.000,0.016,0.006
'0:00.670',-0.113,0.024,0.021,0.013,0.032,0.029
'0:00.671',-0.112,-0.001,0.024,0.026,0.047,0.053
'0:00.672',-0.113,-0.026,0.026,0.039,0.062,0.074
'0:00.673',-0.105,-0.047,0.028,0.049,0.072,0.091
'0:00.674',-0.096,-0.063,0.028,0.056,0.079,0.101
'0:00.675',-0.096,-0.072,0.027,0.057,0.080,0.104
'0:00.676',-0.094,-0.073,0.025,0.055,0.077,0.101
'0:00.677',-0.090,-0.067,0.023,0.048,0.068,0.088
'0:00.678',-0.085,-0.053,0.018,0.037,0.056,0.071
'0:00.679',-0.080,-0.034,0.015,0.023,0.039,0.047
'0:00.680',-0.081,-0.011,0.010,0.007,0.023,0.023
'0:00.681',-0.081,0.015,0.007,-0.009,0.007,-0.002
'0:00.682',-0.074,0.038,0.002,-0.024,-0.008,-0.025
'0:00.683',-0.071,0.056,-0.001,-0.036,-0.020,-0.044
'0:00.684',-0.070,0.071,-0.002,-0.046,-0.029,-0.057
'0:00.685',-0.072,0.078,-0.005,-0.051,-0.034,-0.065
'0:00.686',-0.072,0.076,-0.006,-0.052,-0.034,-0.065
'0:00.687',-0.068,0.067,-0.006,-0.049,-0.030,-0.058
'0:00.688',-0.066,0.051,-0.006,-0.042,-0.022,-0.046
'0:00.689',-0.064,0.030,-0.005,-0.032,-0.011,-0.031
'0:00.690',-0.059,0.006,-0.003,-0.020,0.003,-0.012
'0:00.691',-0.057,-0.020,-0.002,-0.007,0.016,0.006
'0:00.692',-0.058,-0.045,-0.001,0.005,0.027,0.022
'0:00.693',-0.057,-0.065,0.001,0.015,0.037,0.035
'0:00.694',-0.056,-0.080,0.001,0.023,0.042,0.042
'0:00.695',-0.057,-0.087,0.001,0.026,0.044,0.044
'0:00.696',-0.056,-0.087,0.001,0.025,0.041,0.040
'0:00.697',-0.057,-0.081,-0.001,0.020,0.033,0.031
'0:00.698',-0.058,-0.067,-0.004,0.010,0.022,0.017
'0:00.699',-0.051,-0.047,-0.006,-0.002,0.007,-0.001
'0:00.700',-0.049,-0.024,-0.010,-0.016,-0.008,-0.020
'0:00.701',-0.053,0.001,-0.013,-0.030,-0.023,-0.040
'0:00.702',-0.053,0.025,-0.017,-0.043,-0.037,-0.058
'0:00.703',-0.052,0.045,-0.019,-0.053,-0.049,-0.073
'0:00.704',-0.053,0.058,-0.022,-0.060,-0.058,-0.085
'0:00.705',-0.052,0.066,-0.023,-0.065,-0.060,-0.090
'0:00.706',-0.049,0.065,-0.024,-0.064,-0.059,-0.088
'0:00.707',-0.049,0.055,-0.025,-0.059,-0.053,-0.080
'0:00.708',-0.056,0.039,-0.023,-0.051,-0.043,-0.067
'0:00.709',-0.067,0.017,-0.023,-0.039,-0.029,-0.047
'0:00.710',-0.070,-0.009,-0.021,-0.026,-0.015,-0.026
'0:00.711',-0.069,-0.036,-0.021,-0.013,-0.001,-0.005
'0:00.712',-0.074,-0.061,-0.019,-0.001,0.013,0.014
'0:00.713',-0.089,-0.083,-0.019,0.009,0.023,0.029
'0:00.714',-0.096,-0.100,-0.018,0.015,0.029,0.038
'0:00.715',-0.091,-0.110,-0.018,0.017,0.029,0.038
'0:00.716',-0.087,-0.113,-0.019,0.014,0.026,0.035
'0:00.717',-0.096,-0.107,-0.021,0.006,0.018,0.025
'0:00.718',-0.106,-0.095,-0.023,-0.005,0.006,0.012
'0:00.719',-0.105,-0.076,-0.026,-0.017,-0.007,-0.004
'0:00.720',-0.105,-0.052,-0.029,-0.032,-0.023,-0.020
'0:00.721',-0.115,-0.028,-0.033,-0.047,-0.037,-0.036
'0:00.722',-0.119,-0.004,-0.035,-0.060,-0.048,-0.050
'0:00.723',-0.115,0.017,-0.037,-0.070,-0.058,-0.061
'0:00.724',-0.115,0.034,-0.038,-0.077,-0.062,-0.069
'0:00.725',-0.120,0.042,-0.038,-0.079,-0.062,-0.072
'0:00.726',-0.128,0.043,-0.037,-0.076,-0.056,-0.067
'0:00.727',-0.128,0.037,-0.035,-0.069,-0.048,-0.058
'0:00.728',-0.125,0.023,-0.032,-0.060,-0.035,-0.041
'0:00.729',-0.124,0.002,-0.029,-0.046,-0.019,-0.020
'0:00.730',-0.125,-0.023,-0.026,-0.031,-0.003,0.004
'0:00.731',-0.123,-0.049,-0.024,-0.018,0.013,0.028
'0:00.732',-0.117,-0.075,-0.021,-0.005,0.026,0.050
'0:00.733',-0.114,-0.097,-0.020,0.005,0.036,0.066
'0:00.734',-0.113,-0.114,-0.019,0.011,0.041,0.077
'0:00.735',-0.110,-0.124,-0.019,0.012,0.042,0.081
'0:00.736',-0.105,-0.127,-0.020,0.010,0.038,0.076
'0:00.737',-0.103,-0.121,-0.021,0.003,0.029,0.065
'0:00.738',-0.102,-0.109,-0.024,-0.009,0.017,0.047
'0:00.739',-0.099,-0.089,-0.027,-0.023,0.002,0.026
'0:00.740',-0.101,-0.065,-0.029,-0.036,-0.013,0.003
'0:00.741',-0.107,-0.040,-0.033,-0.050,-0.029,-0.021
'0:00.742',-0.109,-0.015,-0.036,-0.062,-0.041,-0.042
'0:00.743',-0.111,0.008,-0.037,-0.072,-0.051,-0.059
'0:00.744',-0.110,0.025,-0.039,-0.077,-0.058,-0.070
'0:00.745',-0.110,0.034,-0.040,-0.078,-0.058,-0.074
'0:00.746',-0.111,0.037,-0.039,-0.076,-0.054,-0.071
'0:00.747',-0.111,0.031,-0.037,-0.069,-0.046,-0.060
'0:00.748',-0.115,0.018,-0.034,-0.057,-0.033,-0.044
'0:00.749',-0.121,-0.001,-0.030,-0.044,-0.017,-0.024
'0:00.750',-0.120,-0.024,-0.027,-0.029,-0.002,0.001
'0:00.751',-0.116,-0.049,-0.024,-0.013,0.015,0.024
'0:00.752',-0.116,-0.073,-0.020,0.001,0.029,0.046
'0:00.753',-0.119,-0.094,-0.017,0.012,0.041,0.066
'0:00.754',-0.124,-0.109,-0.015,0.020,0.050,0.079
'0:00.755',-0.127,-0.117,-0.015,0.023,0.053,0.085
'0:00.756',-0.125,-0.117,-0.014,0.023,0.053,0.085
'0:00.757',-0.130,-0.111,-0.014,0.017,0.047,0.079
'0:00.758',-0.133,-0.096,-0.015,0.008,0.037,0.066
'0:00.759',-0.128,-0.076,-0.017,-0.005,0.024,0.048
'0:00.760',-0.127,-0.052,-0.019,-0.018,0.008,0.028
'0:00.761',-0.129,-0.026,-0.021,-0.032,-0.007,0.006
'0:00.762',-0.128,-0.002,-0.023,-0.045,-0.022,-0.015
'0:00.763',-0.124,0.020,-0.024,-0.054,-0.033,-0.033
'0:00.764',-0.123,0.036,-0.025,-0.060,-0.041,-0.047
'0:00.765',-0.128,0.045,-0.024,-0.063,-0.043,-0.054
'0:00.766',-0.128,0.047,-0.023,-0.060,-0.040,-0.056
'0:00.767',-0.116,0.040,-0.021,-0.052,-0.033,-0.049
'0:00.768',-0.111,0.026,-0.017,-0.042,-0.021,-0.036
'0:00.769',-0.114,0.006,-0.013,-0.029,-0.006,-0.015
'0:00.770',-0.116,-0.018,-0.009,-0.014,0.011,0.011
'0:00.771',-0.117,-0.044,-0.006,0.002,0.029,0.039
'0:00.772',-0.117,-0.070,-0.002,0.016,0.045,0.067
'0:00.773',-0.114,-0.091,-0.001,0.027,0.058,0.091
'0:00.774',-0.119,-0.106,0.003,0.036,0.068,0.110
'0:00.775',-0.125,-0.114,0.006,0.041,0.073,0.122
'0:00.776',-0.124,-0.113,0.009,0.043,0.076,0.126
'0:00.777',-0.128,-0.105,0.012,0.044,0.074,0.124
'0:00.778',-0.131,-0.087,0.016,0.041,0.069,0.116
'0:00.779',-0.133,-0.064,0.020,0.038,0.065,0.105
'0:00.780',-0.142,-0.034,0.024,0.034,0.059,0.092
'0:00.781',-0.151,-0.004,0.029,0.030,0.054,0.081
'0:00.782',-0.138,0.029,0.034,0.027,0.051,0.074
'0:00.783',-0.117,0.058,0.041,0.026,0.049,0.069
'0:00.784',-0.101,0.084,0.048,0.028,0.052,0.070
'0:00.785',-0.092,0.103,0.056,0.034,0.058,0.075
'0:00.786',-0.080,0.117,0.067,0.046,0.068,0.083
'0:00.787',-0.055,0.125,0.079,0.060,0.081,0.094
'0:00.788',-0.022,0.126,0.091,0.079,0.096,0.104
'0:00.789',0.007,0.122,0.104,0.098,0.113,0.115
'0:00.790',0.044,0.114,0.117,0.118,0.128,0.124
'0:00.791',0.100,0.105,0.128,0.134,0.141,0.129
'0:00.792',0.165,0.096,0.137,0.149,0.150,0.130
'0:00.793',0.231,0.091,0.145,0.156,0.151,0.124
'0:00.794',0.294,0.093,0.150,0.159,0.147,0.112
'0:00.795',0.366,0.103,0.154,0.156,0.136,0.090
'0:00.796',0.438,0.122,0.158,0.149,0.119,0.060
'0:00.797',0.504,0.151,0.162,0.136,0.099,0.022
'0:00.798',0.577,0.190,0.166,0.122,0.074,-0.023
'0:00.799',0.663,0.235,0.170,0.107,0.049,-0.073
'0:00.800',0.751,0.286,0.176,0.091,0.023,-0.127
'0:00.801',0.839,0.336,0.181,0.076,-0.004,-0.181
'0:00.802',0.923,0.386,0.186,0.060,-0.028,-0.234
'0:00.803',1.003,0.429,0.189,0.048,-0.051,-0.284
'0:00.804',1.081,0.466,0.191,0.036,-0.073,-0.333
'0:00.805',1.156,0.491,0.191,0.026,-0.093,-0.375
'0:00.806',1.239,0.504,0.189,0.016,-0.111,-0.413
'0:00.807',1.331,0.507,0.185,0.007,-0.127,-0.446
'0:00.808',1.397,0.500,0.179,-0.001,-0.143,-0.474
'0:00.809',1.442,0.484,0.171,-0.007,-0.156,-0.498
'0:00.810',1.491,0.461,0.162,-0.013,-0.169,-0.517
'0:00.811',1.530,0.436,0.153,-0.020,-0.181,-0.534
'0:00.812',1.549,0.408,0.143,-0.027,-0.193,-0.547
'0:00.813',1.553,0.381,0.132,-0.035,-0.204,-0.559
'0:00.814',1.540,0.355,0.121,-0.044,-0.214,-0.568
'0:00.815',1.497,0.331,0.108,-0.056,-0.225,-0.574
'0:00.816',1.429,0.309,0.093,-0.069,-0.236,-0.576
'0:00.817',1.346,0.287,0.075,-0.085,-0.244,-0.574
'0:00.818',1.271,0.266,0.056,-0.103,-0.252,-0.567
'0:00.819',1.209,0.247,0.035,-0.122,-0.261,-0.554
'0:00.820',1.130,0.227,0.014,-0.141,-0.267,-0.538
'0:00.821',1.031,0.210,-0.008,-0.159,-0.270,-0.518
